H1,H2,H3,H4,H5,H6,DD1,DD2,DD3,DD4,DD5,UD1,UD2,UD3,UD4,UD5,user_id
0.423728813559322,0.36318407960199006,0.27721324884413906,0.4482758620689655,0.4682080924855491,0.2688679245283019,0.12238200485010314,0.2186188409437503,0.11082152805263276,0.2262721841326631,0.2657860860804836,0.13908273092722553,0.26154334998134954,0.07891216905003913,0.2770567339628678,0.23985046589742576,1
0.20903954802259886,0.23880597014925373,0.27721324884413906,0.503448275862069,0.3699421965317919,0.14622641509433962,0.1079841219265616,0.1532944860800799,0.11221550953757153,0.15633350903711268,0.2570101304080148,0.16862242599141503,0.21163049693147365,0.08057347787214522,0.18347312604652133,0.2572309344407175,1
0.3672316384180791,0.22885572139303484,0.2902076198837081,0.5103448275862069,0.37572254335260113,0.27358490566037735,0.10387044109126402,0.1654883656546317,0.11291250028004093,0.1913028465848879,0.2432193429227067,0.12923616590582904,0.22760260990743392,0.07891216905003913,0.2241081136944086,0.2363743721887674,1
0.3107344632768362,0.39303482587064675,0.31186490494965646,0.4482758620689655,0.3179190751445087,0.2358490566037736,0.09461465921184445,0.17332728823827215,0.11709444473485726,0.23347175362779327,0.28960653719147034,0.13046698653350358,0.2036444404434935,0.07974282346109218,0.28567627679726815,0.3180625743422385,1
0.3559322033898305,0.31343283582089554,0.16459536650120757,0.38620689655172413,0.16184971098265896,0.30660377358490565,0.09358623900302006,0.18987612480373534,0.11082152805263276,0.26329854153618976,0.23068226339060843,0.11938960088443253,0.2385834375784066,0.10050918373741827,0.3324680807554414,0.28330163725565505,1
0.22033898305084745,0.263681592039801,0.2728817918309494,0.43448275862068964,0.3872832369942196,0.18867924528301888,0.10284202088243961,0.332718714105628,0.11221550953757153,0.16353307853224286,0.26829350198690327,0.16000668159769307,0.4122801661919746,0.08140413228319826,0.20440630150149358,0.2676592155666925,1
0.3559322033898305,0.30845771144278605,0.3248592759892255,0.4413793103448276,0.23699421965317918,0.25471698113207547,0.09461465921184445,0.17158530544190762,0.11221550953757153,0.206730495503024,0.24948788268875585,0.1206204215121071,0.21861829635845628,0.07143627935056174,0.2548921952458384,0.2867777309643134,1
0.3107344632768362,0.23880597014925373,0.3161963619628461,0.45517241379310347,0.31213872832369943,0.23113207547169812,0.10078518046479082,0.17419827963645443,0.11779143547732665,0.14913393954198248,0.2770694576593721,0.13785191029955096,0.23558866639541406,0.07974282346109218,0.18347312604652133,0.30242015265327593,1
0.21468926553672316,0.2835820895522388,0.24256159273862168,0.3931034482758621,0.4277456647398844,0.2688679245283019,0.10387044109126402,0.1219387957455181,0.10594259285534705,0.15633350903711268,0.24948788268875585,0.16246832285304222,0.16670892918658536,0.07974282346109218,0.2031749382394364,0.2294221847714507,1
0.4124293785310734,0.2885572139303483,0.27721324884413906,0.496551724137931,0.3699421965317919,0.2688679245283019,0.09358623900302006,0.1689723312473608,0.10594259285534705,0.1717611579552488,0.27080091789332295,0.10708139460768691,0.2196165534194538,0.07309758817266783,0.2031749382394364,0.27634944983833837,1
0.5423728813559322,0.4925373134328358,0.20357847961991463,0.5241379310344828,0.2543352601156069,0.32075471698113206,0.30852606264731885,0.22384478933284394,1.0,0.8999461868912736,1.0,0.33601403135515545,0.24157820876139915,1.0,1.0,1.0,2
0.5310734463276836,0.3283582089552239,0.238230135725432,0.5517241379310345,0.48554913294797686,0.35377358490566035,0.20465562155605485,0.147197546292804,0.33594953787024523,0.7600688367001728,1.0,0.21416278921537382,0.18667407040653572,0.3546894335196496,0.8976638180396916,1.0,2
0.4463276836158192,0.39800995024875624,0.3161963619628461,0.8,0.4161849710982659,0.2688679245283019,0.25299137137080147,0.6018550561439501,0.18470254675438794,0.5214545334330009,0.4500811552023284,0.2904736681311967,0.6937886573932744,0.15948564692218437,0.5676584638083647,0.5109857751727765,2
0.4067796610169492,0.3880597014925373,0.2815447058573287,0.6137931034482759,0.5953757225433526,0.42924528301886794,0.19848510030310845,0.1689723312473608,0.21537013942304103,0.2571274819689353,0.3447696871327028,0.23385591925816682,0.19965141219950344,0.2026796762969426,0.28444491353521095,0.3111103869249218,2
0.6101694915254238,0.4129353233830846,0.3508480180683635,0.5862068965517241,0.47398843930635837,0.3584905660377358,0.33217972745027996,0.3814942324038352,0.2125821764531635,0.3095814882905981,0.4287681199977613,0.34955305825957567,0.43823484977791005,0.18606658807588175,0.3521698929483564,0.46405851010588894,2
0.4632768361581921,0.31343283582089554,0.3508480180683635,0.5793103448275863,0.44508670520231214,0.39622641509433965,0.24990611074432828,0.33620267969835704,0.32897963044555134,0.23552877348354476,0.35229193485196175,0.2830887443651493,0.4062906238259895,0.32478587472174003,0.2647431013422959,0.3667278862634553,2
0.3107344632768362,0.42786069651741293,0.35951093209474283,0.5724137931034483,0.5202312138728323,0.3490566037735849,0.20568404176487923,0.26042642805649935,0.23767384318206147,0.9770844314819542,0.2432193429227067,0.2633956143223563,0.2964823471162626,0.21430883805168524,1.0,0.1929232008305381,2
0.5875706214689266,0.2885572139303483,0.3465165610551738,0.5103448275862069,0.3988439306358382,0.35377358490566035,0.21288298322665,0.1001640107909613,0.1393981484938777,0.17587519766675175,0.26202496222085414,0.2117011479600247,0.14075424560064992,0.09967852932636523,0.20563766476355078,0.2554928875863883,2
0.559322033898305,0.3283582089552239,0.22956722169905266,0.1793103448275862,0.3872832369942196,0.3018867924528302,0.20157036092958164,0.13848763231098127,0.14218611146375523,0.1964453962242666,0.25826383836122463,0.20431622419397732,0.17669149979656054,0.12542881606900957,0.2893703665834397,0.2537548407320591,2
0.5254237288135594,0.32338308457711445,0.2902076198837081,0.5586206896551724,0.34104046242774566,0.2641509433962264,0.20774088218252804,0.08971211401277403,0.13661018552400014,0.20158794586364528,0.27957687356579175,0.21908607172607206,0.1217873614416971,0.10715441902584262,0.2278022034805802,0.2972060120902884,2
0.4519774011299435,0.43781094527363185,0.3551794750815532,0.47586206896551725,0.3988439306358382,0.25,0.1943714194678109,0.09755103659641448,0.13382222255412257,0.1697041380994973,0.26202496222085414,0.21908607172607206,0.10781176258773185,0.09137198521583478,0.20440630150149358,0.2554928875863883,2
0.5310734463276836,0.263681592039801,0.251224506765001,0.33793103448275863,0.36416184971098264,0.3160377358490566,0.21185456301782563,0.08274418282731585,0.1331252318116532,0.14810542961410675,0.24071192701628705,0.22277853360909575,0.12578038968568717,0.11047703667005479,0.2031749382394364,0.2363743721887674,2
0.4858757062146893,0.263681592039801,0.3032019909232771,0.4827586206896552,0.35260115606936415,0.3018867924528302,1.0,0.09929301939277903,0.1630958337378369,0.1964453962242666,0.2720546258465328,1.0,0.14474727384464,0.13622732341269914,0.23519038305292334,0.28330163725565505,2
0.480225988700565,0.35323383084577115,0.22956722169905266,0.38620689655172413,0.2138728323699422,0.32547169811320753,0.19539983967663527,0.12977771832915855,0.13800416700893892,0.2046734756472725,0.24698046678233618,0.21416278921537382,0.1617176438815978,0.12044488960269131,0.2622803748181815,0.2902538246729717,2
0.2824858757062147,0.23383084577114427,0.251224506765001,0.3931034482758621,0.3179190751445087,0.2830188679245283,0.18717247800604012,0.10451896778187265,0.14079212997881646,0.1892458267291364,0.3033973246767785,0.247394946162587,0.15672635857661021,0.11961423519163827,0.24257856262526648,0.3371810897398594,2
0.3446327683615819,0.24875621890547264,0.23389867871224232,0.5724137931034483,0.31213872832369943,0.32547169811320753,0.21185456301782563,0.1062609505782372,0.13800416700893892,0.18307476716188195,0.2394582190630772,0.2633956143223563,0.1557281015156127,0.11961423519163827,0.2031749382394364,0.2502787470234008,2
0.4745762711864407,0.29850746268656714,0.2598874207913804,0.3931034482758621,0.1329479768786127,0.33962264150943394,0.1882008982148645,0.11409987316187765,0.15264097260079607,0.1964453962242666,0.2570101304080148,0.20677786544932644,0.15472984445461516,0.1320740513574339,0.2511981054596668,0.3284908554682135,2
0.4632768361581921,0.31840796019900497,0.35951093209474283,0.5448275862068965,0.41040462427745666,0.27358490566037735,0.18717247800604012,0.11235789036551311,0.13800416700893892,0.1769037075946275,0.26202496222085414,0.20800868607700101,0.14874030208863007,0.0955252572711,0.200712211715322,0.25201679387772996,2
0.6271186440677966,0.26865671641791045,0.3032019909232771,0.3310344827586207,0.3352601156069364,0.35377358490566035,0.22933770656784036,0.10103500218914357,0.15961088002548995,0.33220870670386443,0.2745620417529524,0.22277853360909575,0.14574553090563752,0.1320740513574339,0.42482032540973064,0.2919918715273009,2
0.4858757062146893,0.2935323383084577,0.29453907689689773,0.3586206896551724,0.24855491329479767,0.3160377358490566,0.1892293184236889,0.10713194197641947,0.1449740744336328,0.23038622384416604,0.2870991212850507,0.20554704482165187,0.14774204502763255,0.11629161754742609,0.29798990941784004,0.33544304288553023,2
0.4971751412429379,0.3681592039800995,0.24256159273862168,0.6206896551724138,0.4046242774566474,0.3443396226415094,0.19642825988545967,0.16810133984917852,0.23906782466700024,0.19953092600789382,0.29838249286393914,0.2117011479600247,0.202646183382496,0.2383978159722235,0.21425720759795108,0.3041581995076051,3
0.5084745762711864,0.44776119402985076,0.238230135725432,0.6206896551724138,0.42196531791907516,0.3443396226415094,0.16351881320307898,0.15242349468189761,0.14636805591857158,0.13164927076809488,0.36106789052443056,0.16985324661908957,0.16870544330858042,0.12875143371322176,0.13298723230217654,0.3858464016610762,3
0.4011299435028249,0.4626865671641791,0.3161963619628461,0.5310344827586206,0.5375722543352601,0.3632075471698113,0.03907996793532705,0.1254227613382472,0.11012453731016338,0.027769768052645014,0.2382045111098674,0.04430954259628424,0.13476470323466483,0.0706056249395087,0.024627265241143805,0.1807568728502339,3
0.4011299435028249,0.36318407960199006,0.24256159273862168,0.503448275862069,0.34104046242774566,0.3443396226415094,0.05964837211181498,0.09493806240186767,0.11151851879510215,0.041140397115029655,0.19933956456036273,0.06892595514977548,0.11979084731970206,0.08638805874951652,0.04556044069611604,0.18597101341322142,3
0.4011299435028249,0.36318407960199006,0.30753344793646675,0.496551724137931,0.41040462427745666,0.33962264150943394,0.07713151566182971,0.09493806240186767,0.10036666691559194,0.06171059567254448,0.21563776795209047,0.08984990582024303,0.11979084731970206,0.060637772006872176,0.07141906919931704,0.18770906026755058,3
0.4067796610169492,0.373134328358209,0.3811682171606912,0.503448275862069,0.41040462427745666,0.2688679245283019,0.05964837211181498,0.09493806240186767,0.11151851879510215,0.09770844314819542,0.255756422454805,0.06769513452210092,0.11779433319770703,0.05980711759581914,0.1132854201092615,0.2433265596060841,3
0.5028248587570622,0.39303482587064675,0.31186490494965646,0.5103448275862069,0.32947976878612717,0.35377358490566035,0.037023127517678264,0.11409987316187765,0.10036666691559194,0.09565142329244394,0.23695080315665756,0.019693130042792995,0.13576296029566234,0.05980711759581914,0.10959133032308993,0.2415885127517549,3
0.4011299435028249,0.2835820895522388,0.24689304975181134,0.503448275862069,0.4393063583815029,0.42924528301886794,0.11209780276185918,0.07926021723458676,0.08851782429361234,0.058625065888917256,0.2206525997649298,0.13169780716117815,0.11779433319770703,0.058145808773713045,0.06649361615108827,0.18597101341322142,3
0.3954802259887006,0.38308457711442784,0.3898311311870706,0.5379310344827586,0.41040462427745666,0.3490566037735849,0.055534691276517396,0.08274418282731585,0.07457800944422456,0.06582463538404744,0.2168914759053003,0.06523349326675179,0.10182222022174675,0.01412112498790174,0.06895634267520265,0.18944710712187976,3
0.3107344632768362,0.3781094527363184,0.3898311311870706,0.5103448275862069,0.5202312138728323,0.35377358490566035,0.02159682438531232,0.08274418282731585,0.08782083355114295,0.06376761552829596,0.21563776795209047,0.04307872196860968,0.10282047728274428,0.02990355879790957,0.07141906919931704,0.1546861700352963,3
0.5028248587570622,0.36318407960199006,0.3161963619628461,0.6275862068965518,0.4393063583815029,0.3443396226415094,0.3177818445267384,0.09406707100368539,0.3673141212813677,0.04011188718715391,0.20059327251357253,0.35570716139794845,0.11879259025870455,0.3771171026180818,0.022164538717029423,0.15816226374395465,3
0.5084745762711864,0.3582089552238806,0.3248592759892255,0.5310344827586206,0.5260115606936416,0.3018867924528302,0.0781599358706541,0.09145409680913857,0.12336736141708175,0.06273910560042022,0.21563776795209047,0.06769513452210092,0.11679607613670952,0.08472674992741044,0.06649361615108827,0.15294812318096715,3
0.4011299435028249,0.3383084577114428,0.30753344793646675,0.5172413793103449,0.43352601156069365,0.28773584905660377,0.09769991983831763,0.07751823443822221,0.09966967617312254,0.058625065888917256,0.2607712542676443,0.11446631837373428,0.10481699140473931,0.05980711759581914,0.0640308896269739,0.2433265596060841,3
0.4971751412429379,0.29850746268656714,0.3898311311870706,0.5172413793103449,0.5433526011560693,0.2830188679245283,0.055534691276517396,0.08274418282731585,0.10036666691559194,0.021598708485390566,0.2394582190630772,0.04307872196860968,0.11879259025870455,0.04485533819686435,0.019701812192915044,0.1807568728502339,3
0.5254237288135594,0.21890547263681592,0.30753344793646675,0.5172413793103449,0.6416184971098265,0.3443396226415094,0.037023127517678264,0.06967931185458177,0.07527500018669395,0.04422592689865688,0.17802652935579563,0.014769847532094746,0.11979084731970206,0.03073421320896261,0.04679180395817323,0.06604578046450854,3
0.4011299435028249,0.2885572139303483,0.38549967417388087,0.6620689655172414,0.4161849710982659,0.18396226415094338,0.04010838814415145,0.08274418282731585,0.07318402795928579,0.08433781408581079,0.1955784407007332,0.0455403632239588,0.12078910438069958,0.013290470576848696,0.06895634267520265,0.15816226374395465,3
0.4011299435028249,0.26865671641791045,0.3898311311870706,0.5310344827586206,0.11560693641618497,0.18396226415094338,0.060676792320639376,0.07926021723458676,0.08642685206620417,0.11725013177783451,0.131639335087032,0.07015677577745004,0.12078910438069958,0.02824224997580348,0.13175586904011935,0.15990031059828383,3
0.3898305084745763,0.30845771144278605,0.24256159273862168,0.5379310344827586,0.31213872832369943,0.3018867924528302,0.037023127517678264,0.0844861656236804,0.06272916682224496,0.10079397293182264,0.21062293613925118,0.04430954259628424,0.11879259025870455,0.02824224997580348,0.11082269358514711,0.21030366937382983,3
0.3163841807909605,0.38308457711442784,0.45047152937172596,0.5379310344827586,0.32947976878612717,0.2783018867924528,0.022625244594136715,0.06967931185458177,0.0850328705812654,0.08330930415793504,0.211876644092461,0.04307872196860968,0.086848364306784,0.014951779398954784,0.08988951813017489,0.2068275756651715,3
0.5028248587570622,0.3880597014925373,0.3161963619628461,0.503448275862069,0.3236994219653179,0.2641509433962264,0.03599470730885387,0.08535715702186267,0.11151851879510215,0.13164927076809488,0.21563776795209047,0.018462309415118432,0.1038187343437418,0.07226693376161479,0.15392040775714877,0.21377976308248817,3
0.3898305084745763,0.39303482587064675,0.3508480180683635,0.6620689655172414,0.6011560693641619,0.419811320754717,0.3023555413943725,0.08971211401277403,0.5206520846246332,0.14707691968623102,0.23569709520344773,0.3618612645363213,0.10781176258773185,0.553215837761327,0.14406950166069124,0.15816226374395465,4
0.5310734463276836,0.5174129353233831,0.3335221900156048,0.4827586206896552,0.5317919075144508,0.41509433962264153,0.3517197114179435,0.09319607960550312,0.18261157452697976,0.16353307853224286,0.23318967929702808,0.3901701389728362,0.086848364306784,0.15367106604481306,0.19578675866709325,0.17554273228724637,4
0.3672316384180791,0.4925373134328358,0.38549967417388087,0.6275862068965518,0.7514450867052023,0.42452830188679247,0.1624903929942546,0.07229228604912859,0.16658078745018384,0.11827864170571024,0.21939889181171995,0.19939294168327906,0.06788148014783117,0.12459816165795654,0.11574814663337588,0.09037843642511695,4
0.4745762711864407,0.3283582089552239,0.3551794750815532,0.5241379310344828,0.5664739884393064,0.42924528301886794,0.31881026473556284,0.06445336346548813,0.19376342640649,0.12547821120084043,0.2394582190630772,0.3630920851639958,0.09183964961177159,0.16280826456639652,0.14283813839863407,0.17380468543291722,4
0.4915254237288136,0.417910447761194,0.31186490494965646,0.6689655172413793,0.47398843930635837,0.41037735849056606,0.45044805146508554,0.09058310541095631,0.17982361155710222,0.16867562817162157,0.3134269883024571,0.5169446636233161,0.1038187343437418,0.1545017204558661,0.16869676690183505,0.3041581995076051,4
0.4971751412429379,0.48258706467661694,0.23389867871224232,0.4896551724137931,0.6589595375722543,0.4716981132075472,0.267389254294343,0.10800293337460175,0.17912662081463282,0.13267778069597064,0.3184418201152964,0.29662777126956946,0.11080653377072441,0.16862284544376785,0.15761449754332035,0.2554928875863883,4
0.4180790960451977,0.32338308457711445,0.3681738461211222,0.6344827586206897,0.6011560693641619,0.4386792452830189,0.21905350447959637,0.15068151188553308,0.29622106554949007,0.08845185379731375,0.24572675882912637,0.25601069055630893,0.1916653557115233,0.2824224997580348,0.07880724877166018,0.17206663857858803,4
0.4745762711864407,0.43781094527363185,0.37250530313431185,0.5448275862068965,0.5317919075144508,0.4386792452830189,0.19642825988545967,0.0627113806691236,0.1623988429953675,0.1121075821384558,0.21939889181171995,0.21662443047072294,0.06788148014783117,0.1221061984247974,0.12313632620571902,0.1564242168896255,4
0.384180790960452,0.36318407960199006,0.3551794750815532,0.4068965517241379,0.3930635838150289,0.3443396226415094,0.1378083079824691,0.04006560431638452,0.14985300963091852,0.12239268141721321,0.20560810432641186,0.16616078473606588,0.05690065247685848,0.11047703667005479,0.16007722406743471,0.1790188259959047,4
0.4463276836158192,0.4427860696517413,0.3551794750815532,0.3931034482758621,0.4624277456647399,0.39622641509433965,0.17483143550014735,0.08187319142913359,0.1742476856173471,0.11416460199420729,0.24698046678233618,0.19693130042792995,0.08884487842877903,0.13954994105691132,0.15268904449509157,0.21551780993681732,4
0.5536723163841808,0.46766169154228854,0.4244827872925879,0.5862068965517241,0.5491329479768786,0.3915094339622642,0.16660407382955217,0.07926021723458676,0.16797476893512261,0.12753523105659192,0.27581574970616224,0.16369914348071676,0.0808588219407989,0.11878358078058522,0.13421859556423374,0.2294221847714507,4
0.5141242937853108,0.46766169154228854,0.3898311311870706,0.5448275862068965,0.6011560693641619,0.45754716981132076,0.17174617487367416,0.07142129465094632,0.17145972264746956,0.11416460199420729,0.24698046678233618,0.17846899101281152,0.07187450839182125,0.1295820881242748,0.1255990527298334,0.17380468543291722,4
0.5141242937853108,0.4925373134328358,0.39416258820026023,0.6206896551724138,0.5317919075144508,0.09905660377358491,0.1655756536207278,0.0844861656236804,0.16518680596524507,0.14296287997472804,0.31593440420887675,0.17108406724676414,0.08185707900179641,0.12127554401374435,0.14653222818480563,0.2902538246729717,4
0.4915254237288136,0.5024875621890548,0.3898311311870706,0.6758620689655173,0.5549132947976878,0.49528301886792453,0.17894511633544494,0.09842202799459675,0.21815810239291858,0.17484668773887602,0.27080091789332295,0.1920080179172317,0.09583267785576165,0.1852359336648287,0.174853583212121,0.22073195049980485,4
0.6271186440677966,0.47761194029850745,0.42881424430577764,0.5379310344827586,0.49710982658959535,0.42452830188679247,0.75794569390358,0.08100220003095131,0.21815810239291858,0.15119095939773397,0.255756422454805,0.8554203362338207,0.0808588219407989,0.1777600439653513,0.17115949342594944,0.2172558567911465,4
0.5423728813559322,0.42786069651741293,0.4114884162530189,0.6068965517241379,0.6647398843930635,0.46226415094339623,0.2139114034354744,0.07751823443822221,0.4230733806789188,0.13062076084021915,0.27080091789332295,0.22277853360909575,0.086848364306784,0.42529505845915827,0.13421859556423374,0.18770906026755058,4
0.5141242937853108,0.5572139303482587,0.4937860995036227,0.5655172413793104,0.5491329479768786,0.41037735849056606,0.2169966640619476,0.07751823443822221,0.21885509313538798,0.17073264802737306,0.27957687356579175,0.23262509863049224,0.06089368072084855,0.1661308822106087,0.1896299423568073,0.23463632533443823,4
0.5649717514124294,0.44776119402985076,0.42881424430577764,0.6620689655172414,0.5722543352601156,0.5047169811320755,0.20671246197370363,0.08797013121640948,0.6816569461350619,0.15530499910923692,0.23569709520344773,0.20923950670467556,0.09483442079476413,0.7301452273156253,0.15392040775714877,0.1668524980156005,4
0.480225988700565,0.5124378109452736,0.3984940452134499,0.5310344827586206,0.45664739884393063,0.4528301886792453,0.21082614280900122,0.09406707100368539,0.21467314868057163,0.17278966788312453,0.263278670174064,0.23262509863049224,0.08884487842877903,0.1794213527874574,0.1982494851912076,0.23985046589742576,4
0.5480225988700564,0.4228855721393035,0.29453907689689773,0.5379310344827586,0.5664739884393064,0.3867924528301887,0.23962190865608432,0.10103500218914357,0.18330856526944916,0.15530499910923692,0.24698046678233618,0.25231822867328524,0.11479956201471449,0.16197761015534348,0.1760849464741782,0.18423296655889224,4
0.615819209039548,0.5124378109452736,0.5327692126223298,0.9379310344827586,0.6011560693641619,0.33962264150943394,0.6437910507240721,0.816118940096789,0.850328705812654,1.0,0.47515531426652496,0.7212608878172935,0.9163999819957208,0.9112278889251888,1.0,0.4901292129208265,5
0.768361581920904,0.4626865671641791,0.5544264976882781,0.593103448275862,0.6705202312138728,0.5707547169811321,0.490556439609237,0.2595554366583171,0.3910118065253269,1.0,0.46136452678121687,0.5046364573465705,0.28849629062828247,0.35967335998596783,1.0,0.4501541352712556,5
0.6949152542372882,0.4925373134328358,0.6713758370443993,0.8482758620689655,0.7398843930635838,0.5330188679245284,0.22522402573254277,0.2316837119164844,0.2920391210946738,1.0,0.4638719426876365,0.20308540356630275,0.25056252231037685,0.2192927645180035,1.0,0.43277366672796386,5
0.768361581920904,0.5422885572139303,0.636724180938882,0.8344827586206897,0.5086705202312138,0.5377358490566038,0.986254980262596,1.0,0.1867935189817961,0.41963205057330244,0.2256674315777691,1.0,1.0,0.10050918373741827,0.4395966845544169,0.17206663857858803,5
0.7231638418079096,0.582089552238806,0.5890781537937955,0.7793103448275862,0.6589595375722543,0.6084905660377359,0.28487239784435775,0.27262030763105116,0.26834143585071457,0.2992963890118407,0.3008899087703588,0.26831889683305454,0.2795119770793048,0.20683294835220783,0.30537808899018315,0.2311602316257799,5
0.7853107344632768,0.6019900497512438,0.6193983528861232,0.8896551724137931,0.5549132947976878,0.5,0.28487239784435775,0.2691363420383221,0.23906782466700024,0.34249380598262186,0.2883528292382605,0.2547798699286344,0.2715259205913247,0.1661308822106087,0.3373935338036701,0.24506460646041325,5
0.6666666666666666,0.6368159203980099,0.6410556379520715,0.9172413793103448,0.6011560693641619,0.5235849056603774,0.3002987009767237,0.33010573991108116,0.21815810239291858,0.34249380598262186,0.31091957239603746,0.2990894125249186,0.33441611543416827,0.13705797782375218,0.3324680807554414,0.262445075003705,5
0.7796610169491526,0.6766169154228856,0.48512318547724337,0.7379310344827587,0.6473988439306358,0.5377358490566038,0.2406503288649087,0.3614614302456429,0.21467314868057163,0.3034104287233437,0.2770694576593721,0.20308540356630275,0.36236731314209875,0.16280826456639652,0.3176917216107551,0.20161343510218396,5
0.864406779661017,0.5572139303482587,0.5587579547014678,0.9103448275862069,0.6589595375722543,0.6132075471698113,0.4103396633209341,0.24561957428740075,0.23837083392453084,0.3095814882905981,0.30214361672356865,0.3877084977174871,0.25355729349336936,0.17692938955429827,0.29429581963166845,0.23289827848010905,5
0.6779661016949152,0.46766169154228854,0.47212881443767435,0.903448275862069,0.6416184971098265,0.3867924528301887,0.3362934082855776,1.0,0.20073333383118389,0.36306400454013665,0.34727710303912246,0.33970649323817914,1.0,0.1486871395784948,0.35955807252069955,0.3006821057989468,5
0.6892655367231638,0.5074626865671642,0.636724180938882,0.7241379310344828,0.7283236994219653,0.4811320754716981,0.3177818445267384,0.23081272051830212,0.27043240807812274,0.3620354946122609,0.33850114736665365,0.3150900806846879,0.24656949406638676,0.2001877130637835,0.3903421540721293,0.262445075003705,5
0.7175141242937854,0.4975124378109453,0.5890781537937955,0.9517241379310345,0.7514450867052023,0.6179245283018868,0.3702312751767826,0.4250438023129488,0.19724838011883694,0.3620354946122609,0.2657860860804836,0.37170782955771775,0.47117733279082813,0.1221061984247974,0.349707166424242,0.1546861700352963,5
0.8192090395480226,0.472636815920398,0.5804152397674162,0.7931034482758621,0.653179190751445,0.5,0.41136808352975845,1.0,0.1930664356640206,0.41654652078967525,0.3322326076006045,0.3987858833665581,1.0,0.11878358078058522,0.44329077434058844,0.27634944983833837,5
0.6666666666666666,0.48258706467661694,0.5500950406750884,0.7931034482758621,0.6416184971098265,0.5,0.23653664802961114,0.5095299679366292,0.21397615793810226,0.37232059389101835,0.5064980130967707,0.22277853360909575,0.5710030388905799,0.14951779398954784,0.3903421540721293,0.5214140562987516,5
0.8757062146892656,0.582089552238806,0.48512318547724337,0.6896551724137931,0.6878612716763006,0.49528301886792453,0.2416787490737331,0.35449349906018474,0.20770324125587775,0.33015168684811297,0.29838249286393914,0.18339227352350976,0.37334814081307144,0.1545017204558661,0.35832670925864235,0.2189939036454757,5
0.672316384180791,0.4577114427860697,0.66271292301802,0.9103448275862069,0.7398843930635838,0.41037735849056606,0.27767345638258695,0.17071431404372533,0.2509166672889798,0.3095814882905981,0.35229193485196175,0.2707805380884037,0.18767232746753323,0.17194546308798,0.29429581963166845,0.2780874966926675,5
